Commit,HIGH Severity,MEDIUM Severity,LOW Severity,HIGH Confidence,MEDIUM Confidence,LOW Confidence,Unique CWEs
b2246ccfae9ce98c5c53a33e325be94184d02832,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
6bacab1778affb7ed514dec759dafb39b7b99eb7,26,55,2369,2423,24,3,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
ff77e25f114c5e2c490bb35b6ea21d4f95a8f5a4,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
2b6f8c747010417b4c95affa6c737bb4b50736c1,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
b5e452e387a0aec21324757f59a56fb5fda51973,26,54,2369,2423,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
c3948c86742cbdb7476f0e3ad98e5836b04626a8,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
00cd9436eff71c4f12f0539f4571d7a8ac19778c,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
62593194a944d73683730873b81d627bc8582e94,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
4c201cd56dc2a6d74eaad2161c3ce4ef9baeadd0,26,55,2369,2423,24,3,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
63f486862c3ce9a0e79f2aada24984cc1b42c219,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
e4cd66e06a403af6feef7ee75d7fce825a0df4a5,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
61add7049093746fbaac447a5f7d7c478c15d925,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
2bfb0977d2e0f458b3ede2cab7f01fa673458893,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
024f93e36e7dd815525d974674587e1ba36cca80,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
1812f91441c7d089ad18fc8edd5290f14916deac,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
4f72f4a23da353bd780133a83241d6dc9f694861,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
8e6e6c97f78cbd4dd1239ca52f51f5ea2e1c7b9a,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
6e2b0aef5bba7bdd29e59d65cc6c0934fa256d7c,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
80b24e66b745bb303cc90afaf7b12cfac1eff9ae,26,54,2369,2423,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
a79d297fe4cbe7df12238e4c990d22f65bea6b96,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
7e33889f5222bb2f7f602f3af1b68db9577bf4bc,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
d54f4f4416743a744c4fa25c37f7c7b609f9ee37,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
8fcc0cd6ae162ff8f2d65a2b355aaafb47d7e9e8,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
d93ed8d2dfdb1d84a807f1d90d980d9ccaee6e2c,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
a4c8a5a14fd4bd1459d247ae07c5563abe60af93,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
a67bfb519f1521cf9d415cda392729768a8dc01c,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
adf1457886f487347e44de144ade05f0de277fcb,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
69aa9001e6bceb2b3c9f6db24b9b4a5e8b0a734e,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
3ff474d7af13fad8012ed46529bf45c79d73c268,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
319d037ae84376f2250090593ba0161a3f06ab39,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
8a503fdba9510e694295607adb4c08e95e5eeb5b,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
78593093d346b2d0cef4af962d7aa27558e75876,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
fefc931873ad0253c16752f456b54292fc99d2cd,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
e6ab5ca564473b49be0d9b5cf305160d278a7305,26,54,2369,2423,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
4dbd5eb6d4b53fac57ef9942e91f6a51d50fed32,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
a82e1df50d57f35f776361e278adb400f68041af,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
71b42e0de72a712a20f0cf5c63b1d99697b54fde,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
a933b666ba10fe0ed1f181a3febd91ecc6d9b9d8,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
8bc721c6d937bcaa972ead99c914489721e25168,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
b3d511b9f63a98dbde4e072129ef2c8fedf71ef3,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
6afc7612c422d877e80257184c65b009da4adb73,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
47b476e19822b59bd7c50057489c864857ca3f9d,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
e675a593e2789c4bd64185f83e4a1b09e1c80142,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
71c3491f5e788d69111e2e30b8fdf4c045f0485d,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
680e046f7a116193f1c003887920d8de4552302a,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
4a1962be95248f9db3f70779fb72dfed5bec4454,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
905494eab98681bce55886e560afc724bc724009,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
2d8fde18387949a223217b4ba8e28276cca26343,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
799d6339c7a1bd89bba00acb3c70ea361b2dca78,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
e6b35a989bea13dc91e9cd2afd44f2b04313bebf,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
b9b007ef7fc8e38e1a9b0f359043ec4576f82272,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
00c56ee6af914971dba2b532ad517e239dfdbc40,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
c140a0b691d9b1521b42fc5464c5e84a5b78d91c,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
000cfcbb157568db1126f91a5db63aab257f7eeb,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
d9e2eba1c40f60d7da58bad323f055e8f873fe3a,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
57f2cc8f14da02689ad600d2e74d049316a0cb1e,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
81e3488ab80e59268f1c58003db76daf691b785c,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
ba33dd1910d745d23f655d86df9d4903766c58a4,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
8f494188774f23ddfa1df3398499f245f64a0d54,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
6a4c97b80a6275f6ebd1f71a51b763e78c5b873f,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
7f54d2cd179c4ba92e01064496b9b9ba25a533b7,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
9bc3c426670e3ceec278679471b058a45f4e94f9,26,54,2369,2423,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
e483d55104db1b0648e82145889e8cc0067945b0,26,55,2369,2424,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
7643c64d3dcd50f72f4aa2cb3b45b87faf75d848,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
0ec82fef457f78a8e84b01ce023565f0f8b164b1,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
806b03539c2fc82a7d20dac5185286fa31b9cf89,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
8d7bcf0ef4d6f3cde5c71bcd6878d16c2dc55b66,26,54,2369,2423,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
651093ea08b01a2ad4e351bbca323dbeea3dc910,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
3990f0e6ea350459d466c7325560a818a965488b,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
a64dde103939b9df18992ccd471a014462b05844,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
4e4bbc6f1544187c2ebe2614f05e97dad235ac17,26,54,2368,2422,24,2,"CWE-78, CWE-326, CWE-200, CWE-732, CWE-798, CWE-269, CWE-829, CWE-312, CWE-338, CWE-327, CWE-321"
